timestamp,user_id,success,reason,context
2025-12-11 05:15:55.436613,USER-0004,True,Authentication successful,{}
2025-12-11 05:15:55.436621,USER-0017,False,Account locked due to failed attempts,{}
2025-12-11 05:15:55.436632,USER-0011,True,Authentication successful,{}
2025-12-11 05:15:55.436642,USER-0011,True,Authentication successful,{}
2025-12-11 05:15:55.436650,USER-0027,True,Authentication successful,{}
2025-12-11 05:15:55.436661,USER-0036,True,Authentication successful,{}
2025-12-11 05:15:55.436670,USER-0012,True,Authentication successful,{}
2025-12-11 05:15:55.436678,USER-0028,True,Authentication successful,{}
2025-12-11 05:15:55.436687,USER-0038,True,Authentication successful,{}
2025-12-11 05:15:55.436696,USER-0049,True,Authentication successful,"{'device_id': 'DEV-0072', 'location': 'remote', 'ip_address': '3.173.232.255', 'timestamp': datetime.datetime(2025, 12, 25, 13, 48, 39)}"
2025-12-11 05:15:55.436702,USER-0004,True,Authentication successful,{}
2025-12-11 05:15:55.436711,USER-0046,True,Authentication successful,{}
2025-12-11 05:15:55.436718,USER-0017,False,Account locked due to failed attempts,{}
2025-12-11 05:15:55.436722,USER-0048,True,Authentication successful,{}
2025-12-11 05:15:55.436730,USER-0019,True,Authentication successful,{}
2025-12-11 05:15:55.436742,USER-0016,True,Authentication successful,{}
2025-12-11 05:15:55.436751,USER-0034,True,Authentication successful,"{'device_id': 'DEV-0009', 'location': 'hybrid', 'ip_address': '10.253.240.48', 'timestamp': datetime.datetime(2025, 12, 25, 15, 19, 2)}"
2025-12-11 05:15:55.436758,USER-0028,True,Authentication successful,{}
2025-12-11 05:15:55.436766,USER-0026,True,Authentication successful,{}
2025-12-11 05:15:55.436774,USER-0045,True,Authentication successful,"{'device_id': 'DEV-0054', 'location': 'hybrid', 'ip_address': '98.126.150.130', 'timestamp': datetime.datetime(2025, 12, 25, 15, 42, 27)}"
2025-12-11 05:15:55.436780,USER-0041,True,Authentication successful,{}
2025-12-11 05:15:55.436796,USER-0042,True,Authentication successful,{}
2025-12-11 05:15:55.436802,USER-0019,False,Invalid credentials,{}
2025-12-11 05:15:55.436806,USER-0040,True,Authentication successful,{}
2025-12-11 05:15:55.436821,USER-0008,True,Authentication successful,{}
2025-12-11 05:15:55.436839,USER-0030,True,Authentication successful,{}
2025-12-11 05:15:55.436851,USER-0007,True,Authentication successful,{}
2025-12-11 05:15:55.436861,USER-0013,True,Authentication successful,"{'device_id': 'DEV-0012', 'location': 'remote', 'ip_address': '203.131.2.232', 'timestamp': datetime.datetime(2025, 12, 25, 16, 47)}"
2025-12-11 05:15:55.436867,USER-0030,True,Authentication successful,"{'device_id': 'DEV-0067', 'location': 'office', 'ip_address': '171.89.218.11', 'timestamp': datetime.datetime(2025, 12, 25, 16, 47, 53)}"
2025-12-11 05:15:55.436882,USER-0050,True,Authentication successful,{}
2025-12-11 05:15:55.574712,USER-0029,True,Authentication successful,{}
2025-12-11 05:15:55.574732,USER-0015,True,Authentication successful,{}
2025-12-11 05:15:55.574744,USER-0010,True,Authentication successful,"{'device_id': 'DEV-0046', 'location': 'remote', 'ip_address': '201.32.70.247', 'timestamp': datetime.datetime(2025, 12, 25, 19, 32, 56)}"
2025-12-11 05:15:55.574752,USER-0012,True,Authentication successful,"{'device_id': 'DEV-0070', 'location': 'office', 'ip_address': '91.218.105.200', 'timestamp': datetime.datetime(2025, 12, 25, 19, 33, 21)}"
2025-12-11 05:15:55.574759,USER-0035,True,Authentication successful,"{'device_id': 'DEV-0004', 'location': 'hybrid', 'ip_address': '201.35.146.108', 'timestamp': datetime.datetime(2025, 12, 25, 20, 6, 35)}"
2025-12-11 05:15:55.574765,USER-0005,True,Authentication successful,{}
2025-12-11 05:15:55.574777,USER-0016,True,Authentication successful,"{'device_id': 'DEV-0035', 'location': 'remote', 'ip_address': '181.128.196.20', 'timestamp': datetime.datetime(2025, 12, 25, 20, 56, 36)}"
2025-12-11 05:15:55.574783,USER-0050,True,Authentication successful,{}
2025-12-11 05:15:55.729059,USER-0040,True,Authentication successful,{}
2025-12-11 05:15:55.729109,USER-0027,True,Authentication successful,{}
2025-12-11 05:15:55.729126,USER-0047,True,Authentication successful,{}
2025-12-11 05:15:55.729138,USER-0005,True,Authentication successful,{}
2025-12-11 05:15:55.729152,USER-0012,True,Authentication successful,{}
2025-12-11 05:15:55.729166,USER-0034,True,Authentication successful,{}
2025-12-11 05:15:55.868669,USER-0039,True,Authentication successful,{}
2025-12-11 05:15:55.868693,USER-0007,True,Authentication successful,"{'device_id': 'DEV-0033', 'location': 'remote', 'ip_address': '167.136.203.121', 'timestamp': datetime.datetime(2025, 12, 26, 5, 10, 7)}"
2025-12-11 05:15:55.868702,USER-0023,True,Authentication successful,{}
2025-12-11 05:15:55.868721,USER-0045,True,Authentication successful,"{'device_id': 'DEV-0054', 'location': 'hybrid', 'ip_address': '14.180.80.214', 'timestamp': datetime.datetime(2025, 12, 26, 6, 1, 32)}"
2025-12-11 05:15:55.868727,USER-0031,True,Authentication successful,{}
2025-12-11 05:15:55.868738,USER-0047,True,Authentication successful,{}
2025-12-11 05:15:55.868748,USER-0002,True,Authentication successful,"{'device_id': 'DEV-0018', 'location': 'office', 'ip_address': '68.214.20.159', 'timestamp': datetime.datetime(2025, 12, 26, 7, 8, 31)}"
2025-12-11 05:15:55.868754,USER-0034,True,Authentication successful,"{'device_id': 'DEV-0009', 'location': 'hybrid', 'ip_address': '108.135.55.96', 'timestamp': datetime.datetime(2025, 12, 26, 8, 27, 48)}"
2025-12-11 05:15:55.868760,USER-0006,True,Authentication successful,{}
2025-12-11 05:15:55.868773,USER-0050,True,Authentication successful,{}
2025-12-11 05:15:56.003411,USER-0014,True,Authentication successful,"{'device_id': 'DEV-0016', 'location': 'remote', 'ip_address': '105.42.215.205', 'timestamp': datetime.datetime(2025, 12, 26, 8, 59, 23)}"
2025-12-11 05:15:56.003418,USER-0017,False,Account locked due to failed attempts,{}
2025-12-11 05:15:56.003424,USER-0040,True,Authentication successful,{}
2025-12-11 05:15:56.003443,USER-0047,True,Authentication successful,{}
2025-12-11 05:15:56.003454,USER-0023,True,Authentication successful,{}
2025-12-11 05:15:56.003463,USER-0003,True,Authentication successful,{}
2025-12-11 05:15:56.003473,USER-0015,True,Authentication successful,"{'device_id': 'DEV-0051', 'location': 'hybrid', 'ip_address': '126.212.242.192', 'timestamp': datetime.datetime(2025, 12, 26, 9, 27, 36)}"
2025-12-11 05:15:56.003480,USER-0010,True,Authentication successful,{}
2025-12-11 05:15:56.003489,USER-0032,True,Authentication successful,"{'device_id': 'DEV-0036', 'location': 'hybrid', 'ip_address': '92.245.37.46', 'timestamp': datetime.datetime(2025, 12, 26, 9, 43, 5)}"
2025-12-11 05:15:56.003495,USER-0012,True,Authentication successful,{}
2025-12-11 05:15:56.003509,USER-0047,True,Authentication successful,{}
2025-12-11 05:15:56.003518,USER-0041,True,Authentication successful,{}
2025-12-11 05:15:56.003528,USER-0028,True,Authentication successful,"{'device_id': 'DEV-0074', 'location': 'remote', 'ip_address': '107.37.3.226', 'timestamp': datetime.datetime(2025, 12, 26, 9, 57, 54)}"
2025-12-11 05:15:56.003535,USER-0026,True,Authentication successful,{}
2025-12-11 05:15:56.003542,USER-0046,False,Invalid credentials,"{'device_id': 'DEV-0050', 'location': 'office', 'ip_address': '109.115.127.244', 'timestamp': datetime.datetime(2025, 12, 26, 10, 42, 14)}"
2025-12-11 05:15:56.003548,USER-0024,True,Authentication successful,{}
2025-12-11 05:15:56.003562,USER-0022,True,Authentication successful,{}
2025-12-11 05:15:56.003571,USER-0029,True,Authentication successful,{}
2025-12-11 05:15:56.003579,USER-0045,False,Invalid credentials,"{'device_id': 'DEV-0054', 'location': 'hybrid', 'ip_address': '194.38.181.62', 'timestamp': datetime.datetime(2025, 12, 26, 11, 3, 24)}"
2025-12-11 05:15:56.003584,USER-0022,True,Authentication successful,"{'device_id': 'DEV-0027', 'location': 'hybrid', 'ip_address': '183.131.165.224', 'timestamp': datetime.datetime(2025, 12, 26, 11, 4, 34)}"
2025-12-11 05:15:56.003590,USER-0023,True,Authentication successful,{}
2025-12-11 05:15:56.003600,USER-0005,True,Authentication successful,"{'device_id': 'DEV-0030', 'location': 'remote', 'ip_address': '74.27.234.232', 'timestamp': datetime.datetime(2025, 12, 26, 11, 16, 55)}"
2025-12-11 05:15:56.003607,USER-0036,True,Authentication successful,"{'device_id': 'DEV-0054', 'location': 'remote', 'ip_address': '149.140.91.255', 'timestamp': datetime.datetime(2025, 12, 26, 11, 20, 55)}"
2025-12-11 05:15:56.003613,USER-0001,True,Authentication successful,{}
2025-12-11 05:15:56.003623,USER-0047,True,Authentication successful,{}
2025-12-11 05:15:56.003631,USER-0011,True,Authentication successful,{}
2025-12-11 05:15:56.003643,USER-0049,True,Authentication successful,{}
2025-12-11 05:15:56.003652,USER-0006,True,Authentication successful,"{'device_id': 'DEV-0055', 'location': 'remote', 'ip_address': '84.1.33.177', 'timestamp': datetime.datetime(2025, 12, 26, 11, 48, 7)}"
2025-12-11 05:15:56.003658,USER-0007,True,Authentication successful,{}
2025-12-11 05:15:56.003669,USER-0019,True,Authentication successful,{}
2025-12-11 05:15:56.003676,USER-0024,True,Authentication successful,{}
2025-12-11 05:15:56.003701,USER-0008,True,Authentication successful,{}
2025-12-11 05:15:56.003711,USER-0021,True,Authentication successful,"{'device_id': 'DEV-0029', 'location': 'hybrid', 'ip_address': '96.24.158.112', 'timestamp': datetime.datetime(2025, 12, 26, 12, 53, 3)}"
2025-12-11 05:15:56.003717,USER-0001,True,Authentication successful,"{'device_id': 'DEV-0045', 'location': 'office', 'ip_address': '64.17.29.168', 'timestamp': datetime.datetime(2025, 12, 26, 13, 0, 19)}"
2025-12-11 05:15:56.003722,USER-0036,True,Authentication successful,"{'device_id': 'DEV-0008', 'location': 'remote', 'ip_address': '189.231.52.4', 'timestamp': datetime.datetime(2025, 12, 26, 13, 13, 6)}"
2025-12-11 05:15:56.003727,USER-0024,True,Authentication successful,"{'device_id': 'DEV-0063', 'location': 'office', 'ip_address': '109.80.37.3', 'timestamp': datetime.datetime(2025, 12, 26, 13, 48, 4)}"
2025-12-11 05:15:56.003732,USER-0046,True,Authentication successful,{}
2025-12-11 05:15:56.003742,USER-0007,True,Authentication successful,{}
2025-12-11 05:15:56.003752,USER-0009,True,Authentication successful,"{'device_id': 'DEV-0075', 'location': 'hybrid', 'ip_address': '29.235.99.243', 'timestamp': datetime.datetime(2025, 12, 26, 14, 23, 48)}"
2025-12-11 05:15:56.003758,USER-0015,True,Authentication successful,{}
2025-12-11 05:15:56.003767,USER-0025,True,Authentication successful,"{'device_id': 'DEV-0024', 'location': 'office', 'ip_address': '37.255.201.215', 'timestamp': datetime.datetime(2025, 12, 26, 14, 48, 48)}"
2025-12-11 05:15:56.003773,USER-0028,True,Authentication successful,"{'device_id': 'DEV-0074', 'location': 'remote', 'ip_address': '219.56.182.7', 'timestamp': datetime.datetime(2025, 12, 26, 14, 48, 55)}"
2025-12-11 05:15:56.003778,USER-0014,True,Authentication successful,"{'device_id': 'DEV-0016', 'location': 'remote', 'ip_address': '144.199.49.182', 'timestamp': datetime.datetime(2025, 12, 26, 14, 55, 31)}"
2025-12-11 05:15:56.003784,USER-0033,True,Authentication successful,{}
2025-12-11 05:15:56.003792,USER-0006,True,Authentication successful,"{'device_id': 'DEV-0055', 'location': 'remote', 'ip_address': '52.105.254.58', 'timestamp': datetime.datetime(2025, 12, 26, 15, 0, 37)}"
2025-12-11 05:15:56.003808,USER-0024,True,Authentication successful,"{'device_id': 'DEV-0063', 'location': 'office', 'ip_address': '7.79.101.65', 'timestamp': datetime.datetime(2025, 12, 26, 15, 27, 5)}"
2025-12-11 05:15:56.003817,USER-0011,True,Authentication successful,{}
2025-12-11 05:15:56.003826,USER-0022,True,Authentication successful,{}
2025-12-11 05:15:56.003835,USER-0044,True,Authentication successful,{}
2025-12-11 05:15:56.003850,USER-0004,True,Authentication successful,"{'device_id': 'DEV-0039', 'location': 'office', 'ip_address': '40.194.251.191', 'timestamp': datetime.datetime(2025, 12, 26, 15, 43, 48)}"
2025-12-11 05:15:56.003856,USER-0034,True,Authentication successful,{}
2025-12-11 05:15:56.003870,USER-0024,True,Authentication successful,{}
2025-12-11 05:15:56.003886,USER-0050,True,Authentication successful,{}
2025-12-11 05:15:56.146048,USER-0015,True,Authentication successful,"{'device_id': 'DEV-0051', 'location': 'hybrid', 'ip_address': '141.90.162.86', 'timestamp': datetime.datetime(2025, 12, 26, 16, 34, 37)}"
2025-12-11 05:15:56.146058,USER-0041,True,Authentication successful,{}
2025-12-11 05:15:56.146076,USER-0042,True,Authentication successful,{}
2025-12-11 05:15:56.146116,USER-0011,True,Authentication successful,{}
2025-12-11 05:15:56.146128,USER-0029,True,Authentication successful,{}
2025-12-11 05:15:56.146140,USER-0001,True,Authentication successful,{}
2025-12-11 05:15:56.146149,USER-0050,True,Authentication successful,{}
2025-12-11 05:15:56.292781,USER-0036,True,Authentication successful,{}
2025-12-11 05:15:56.292798,USER-0042,True,Authentication successful,{}
2025-12-11 05:15:56.292809,USER-0033,True,Authentication successful,{}
2025-12-11 05:15:56.292823,USER-0016,True,Authentication successful,"{'device_id': 'DEV-0035', 'location': 'remote', 'ip_address': '209.112.8.72', 'timestamp': datetime.datetime(2025, 12, 26, 20, 34, 49)}"
2025-12-11 05:15:56.292831,USER-0003,True,Authentication successful,{}
2025-12-11 05:15:56.292842,USER-0033,True,Authentication successful,{}
2025-12-11 05:15:56.292851,USER-0001,True,Authentication successful,{}
2025-12-11 05:15:56.292858,USER-0011,False,Invalid credentials,{}
2025-12-11 05:15:56.309672,USER-0047,True,Authentication successful,{}
2025-12-11 05:15:56.309694,USER-0001,True,Authentication successful,{}
2025-12-11 05:15:56.309704,USER-0005,True,Authentication successful,{}
2025-12-11 05:15:56.309714,USER-0014,True,Authentication successful,{}
2025-12-11 05:15:56.309723,USER-0025,True,Authentication successful,{}
2025-12-11 05:15:56.309730,USER-0010,True,Authentication successful,{}
2025-12-11 05:15:56.309738,USER-0027,True,Authentication successful,{}
2025-12-11 05:15:56.309749,USER-0046,True,Authentication successful,{}
2025-12-11 05:15:56.309757,USER-0023,True,Authentication successful,{}
2025-12-11 05:15:56.309768,USER-0039,False,Invalid credentials,{}
2025-12-11 05:15:56.309771,USER-0036,True,Authentication successful,{}
2025-12-11 05:15:56.309785,USER-0034,True,Authentication successful,{}
2025-12-11 05:15:56.309796,USER-0016,True,Authentication successful,{}
2025-12-11 05:15:56.309815,USER-0040,True,Authentication successful,{}
2025-12-11 05:15:56.309823,USER-0027,True,Authentication successful,{}
2025-12-11 05:15:56.309831,USER-0014,True,Authentication successful,{}
2025-12-11 05:15:56.309838,USER-0047,True,Authentication successful,{}
2025-12-11 05:15:56.309846,USER-0037,True,Authentication successful,{}
2025-12-11 05:15:56.309853,USER-0002,True,Authentication successful,{}
2025-12-11 05:15:56.309868,USER-0016,True,Authentication successful,{}
2025-12-11 05:15:56.309876,USER-0012,True,Authentication successful,{}
2025-12-11 05:15:56.309884,USER-0004,True,Authentication successful,"{'device_id': 'DEV-0048', 'location': 'office', 'ip_address': '31.246.244.129', 'timestamp': datetime.datetime(2025, 12, 27, 12, 36, 51)}"
2025-12-11 05:15:56.309890,USER-0010,True,Authentication successful,{}
2025-12-11 05:15:56.309897,USER-0019,False,Invalid credentials,{}
2025-12-11 05:15:56.309900,USER-0023,True,Authentication successful,{}
2025-12-11 05:15:56.309909,USER-0040,True,Authentication successful,{}
2025-12-11 05:15:56.309916,USER-0032,True,Authentication successful,{}
2025-12-11 05:15:56.309925,USER-0024,True,Authentication successful,{}
2025-12-11 05:15:56.309932,USER-0034,True,Authentication successful,{}
2025-12-11 05:15:56.309939,USER-0015,True,Authentication successful,{}
2025-12-11 05:15:56.309947,USER-0005,True,Authentication successful,{}
2025-12-11 05:15:56.309955,USER-0034,True,Authentication successful,{}
2025-12-11 05:15:56.309964,USER-0048,True,Authentication successful,{}
2025-12-11 05:15:56.309971,USER-0004,True,Authentication successful,{}
2025-12-11 05:15:56.309978,USER-0027,True,Authentication successful,{}
2025-12-11 05:15:56.309986,USER-0011,True,Authentication successful,{}
2025-12-11 05:15:56.309994,USER-0050,True,Authentication successful,{}
2025-12-11 05:15:56.455633,USER-0006,True,Authentication successful,{}
2025-12-11 05:15:56.455654,USER-0038,True,Authentication successful,{}
2025-12-11 05:15:56.455667,USER-0023,True,Authentication successful,{}
2025-12-11 05:15:56.455737,USER-0027,True,Authentication successful,{}
2025-12-11 05:15:56.455750,USER-0047,True,Authentication successful,{}
2025-12-11 05:15:56.455761,USER-0036,True,Authentication successful,{}
2025-12-11 05:15:56.455770,USER-0029,True,Authentication successful,{}
2025-12-11 05:15:56.455780,USER-0025,True,Authentication successful,{}
2025-12-11 05:15:56.455789,USER-0018,True,Authentication successful,{}
2025-12-11 05:15:56.455798,USER-0039,True,Authentication successful,{}
2025-12-11 05:15:56.455807,USER-0039,True,Authentication successful,{}
2025-12-11 05:15:56.455815,USER-0001,True,Authentication successful,{}
2025-12-11 05:15:56.455845,USER-0034,True,Authentication successful,{}
2025-12-11 05:15:56.455864,USER-0038,True,Authentication successful,{}
2025-12-11 05:15:56.455875,USER-0037,True,Authentication successful,"{'device_id': 'DEV-0053', 'location': 'remote', 'ip_address': '6.216.169.191', 'timestamp': datetime.datetime(2025, 12, 27, 18, 10, 58)}"
2025-12-11 05:15:56.455883,USER-0027,True,Authentication successful,"{'device_id': 'DEV-0018', 'location': 'office', 'ip_address': '129.164.80.18', 'timestamp': datetime.datetime(2025, 12, 27, 18, 49, 7)}"
2025-12-11 05:15:56.455890,USER-0002,True,Authentication successful,{}
2025-12-11 05:15:56.455907,USER-0005,True,Authentication successful,{}
2025-12-11 05:15:56.455916,USER-0011,True,Authentication successful,{}
2025-12-11 05:15:56.461688,USER-0023,True,Authentication successful,{}
2025-12-11 05:15:56.461710,USER-0002,True,Authentication successful,{}
2025-12-11 05:15:56.461723,USER-0012,True,Authentication successful,"{'device_id': 'DEV-0002', 'location': 'office', 'ip_address': '200.239.73.173', 'timestamp': datetime.datetime(2025, 12, 28, 7, 34, 10)}"
2025-12-11 05:15:56.461730,USER-0041,True,Authentication successful,{}
2025-12-11 05:15:56.461740,USER-0050,True,Authentication successful,{}
2025-12-11 05:15:56.617700,USER-0014,True,Authentication successful,{}
2025-12-11 05:15:56.617717,USER-0016,True,Authentication successful,{}
2025-12-11 05:15:56.617733,USER-0050,True,Authentication successful,{}
2025-12-11 05:15:56.771347,USER-0050,True,Authentication successful,{}
2025-12-11 05:15:56.930263,USER-0047,True,Authentication successful,{}
2025-12-11 05:15:56.930319,USER-0039,True,Authentication successful,{}
2025-12-11 05:15:56.930333,USER-0042,True,Authentication successful,{}
2025-12-11 05:15:56.930343,USER-0036,True,Authentication successful,{}
2025-12-11 05:15:56.930355,USER-0020,True,Authentication successful,{}
2025-12-11 05:15:56.930381,USER-0038,True,Authentication successful,{}
2025-12-11 05:15:56.930392,USER-0040,True,Authentication successful,{}
2025-12-11 05:15:56.930401,USER-0029,True,Authentication successful,{}
2025-12-11 05:15:56.930408,USER-0017,False,Account locked due to failed attempts,{}
2025-12-11 05:15:56.930411,USER-0041,True,Authentication successful,{}
2025-12-11 05:15:56.930421,USER-0040,True,Authentication successful,{}
2025-12-11 05:15:56.930430,USER-0010,True,Authentication successful,{}
2025-12-11 05:15:56.930439,USER-0004,True,Authentication successful,{}
2025-12-11 05:15:56.930448,USER-0016,True,Authentication successful,{}
2025-12-11 05:15:56.930458,USER-0029,True,Authentication successful,{}
2025-12-11 05:15:56.930465,USER-0026,False,Invalid credentials,{}
2025-12-11 05:15:56.930469,USER-0039,True,Authentication successful,{}
2025-12-11 05:15:56.930485,USER-0036,True,Authentication successful,{}
2025-12-11 05:15:56.930495,USER-0038,True,Authentication successful,{}
2025-12-11 05:15:56.930513,USER-0035,True,Authentication successful,{}
2025-12-11 05:15:56.930527,USER-0014,True,Authentication successful,{}
2025-12-11 05:15:56.930536,USER-0039,True,Authentication successful,{}
2025-12-11 05:15:56.930550,USER-0003,True,Authentication successful,{}
2025-12-11 05:15:56.930560,USER-0023,True,Authentication successful,{}
2025-12-11 05:15:56.930569,USER-0010,True,Authentication successful,{}
2025-12-11 05:15:56.930584,USER-0014,True,Authentication successful,{}
2025-12-11 05:15:56.930592,USER-0023,True,Authentication successful,{}
2025-12-11 05:15:56.930600,USER-0006,True,Authentication successful,{}
2025-12-11 05:15:56.930608,USER-0038,True,Authentication successful,{}
2025-12-11 05:15:56.930616,USER-0014,True,Authentication successful,{}
2025-12-11 05:15:56.930623,USER-0047,True,Authentication successful,{}
2025-12-11 05:15:56.930631,USER-0002,True,Authentication successful,{}
2025-12-11 05:15:56.930641,USER-0039,True,Authentication successful,{}
2025-12-11 05:15:56.930705,USER-0031,True,Authentication successful,{}
2025-12-11 05:15:56.930717,USER-0020,True,Authentication successful,{}
2025-12-11 05:15:56.930728,USER-0016,True,Authentication successful,{}
2025-12-11 05:15:56.930737,USER-0050,True,Authentication successful,{}
2025-12-11 05:15:57.186748,USER-0005,True,Authentication successful,{}
2025-12-11 05:15:57.186774,USER-0014,True,Authentication successful,{}
2025-12-11 05:15:57.186787,USER-0002,True,Authentication successful,{}
2025-12-11 05:15:57.186798,USER-0036,True,Authentication successful,{}
2025-12-11 05:15:57.186809,USER-0007,True,Authentication successful,{}
2025-12-11 05:15:57.186823,USER-0008,True,Authentication successful,{}
2025-12-11 05:15:57.186832,USER-0003,True,Authentication successful,{}
2025-12-11 05:15:57.186843,USER-0036,True,Authentication successful,"{'device_id': 'DEV-0011', 'location': 'remote', 'ip_address': '163.126.118.187', 'timestamp': datetime.datetime(2025, 12, 29, 8, 49, 38)}"
2025-12-11 05:15:57.186849,USER-0036,True,Authentication successful,{}
2025-12-11 05:15:57.186860,USER-0029,True,Authentication successful,"{'device_id': 'DEV-0044', 'location': 'remote', 'ip_address': '61.230.90.48', 'timestamp': datetime.datetime(2025, 12, 29, 8, 59, 59)}"
2025-12-11 05:15:57.186865,USER-0036,True,Authentication successful,{}
2025-12-11 05:15:57.186875,USER-0016,True,Authentication successful,{}
2025-12-11 05:15:57.186884,USER-0005,True,Authentication successful,"{'device_id': 'DEV-0030', 'location': 'remote', 'ip_address': '14.223.139.47', 'timestamp': datetime.datetime(2025, 12, 29, 9, 36, 8)}"
2025-12-11 05:15:57.186904,USER-0050,True,Authentication successful,{}
2025-12-11 05:15:57.347211,USER-0007,True,Authentication successful,{}
2025-12-11 05:15:57.347236,USER-0039,True,Authentication successful,{}
2025-12-11 05:15:57.347274,USER-0038,True,Authentication successful,{}
2025-12-11 05:15:57.347287,USER-0050,True,Authentication successful,"{'device_id': 'DEV-0003', 'location': 'hybrid', 'ip_address': '160.32.7.93', 'timestamp': datetime.datetime(2025, 12, 29, 10, 40, 57)}"
2025-12-11 05:15:57.347292,USER-0003,False,Invalid credentials,{}
2025-12-11 05:15:57.347296,USER-0002,True,Authentication successful,{}
2025-12-11 05:15:57.347307,USER-0050,True,Authentication successful,"{'device_id': 'DEV-0003', 'location': 'hybrid', 'ip_address': '140.136.247.240', 'timestamp': datetime.datetime(2025, 12, 29, 11, 7, 51)}"
2025-12-11 05:15:57.347312,USER-0018,True,Authentication successful,"{'device_id': 'DEV-0032', 'location': 'office', 'ip_address': '206.95.176.66', 'timestamp': datetime.datetime(2025, 12, 29, 11, 12, 51)}"
2025-12-11 05:15:57.347319,USER-0013,True,Authentication successful,{}
2025-12-11 05:15:57.347331,USER-0020,True,Authentication successful,{}
2025-12-11 05:15:57.347342,USER-0004,True,Authentication successful,"{'device_id': 'DEV-0028', 'location': 'office', 'ip_address': '220.114.34.167', 'timestamp': datetime.datetime(2025, 12, 29, 11, 27, 15)}"
2025-12-11 05:15:57.347349,USER-0027,True,Authentication successful,{}
2025-12-11 05:15:57.347359,USER-0044,True,Authentication successful,{}
2025-12-11 05:15:57.347369,USER-0026,True,Authentication successful,{}
2025-12-11 05:15:57.347377,USER-0039,True,Authentication successful,"{'device_id': 'DEV-0025', 'location': 'remote', 'ip_address': '177.97.233.51', 'timestamp': datetime.datetime(2025, 12, 29, 12, 6, 42)}"
2025-12-11 05:15:57.347383,USER-0032,True,Authentication successful,"{'device_id': 'DEV-0010', 'location': 'hybrid', 'ip_address': '44.7.188.44', 'timestamp': datetime.datetime(2025, 12, 29, 12, 21, 36)}"
2025-12-11 05:15:57.347397,USER-0041,True,Authentication successful,"{'device_id': 'DEV-0005', 'location': 'hybrid', 'ip_address': '211.20.231.106', 'timestamp': datetime.datetime(2025, 12, 29, 12, 29, 37)}"
2025-12-11 05:15:57.347405,USER-0016,True,Authentication successful,"{'device_id': 'DEV-0035', 'location': 'remote', 'ip_address': '95.216.115.196', 'timestamp': datetime.datetime(2025, 12, 29, 12, 37, 31)}"
2025-12-11 05:15:57.347412,USER-0037,True,Authentication successful,{}
2025-12-11 05:15:57.347422,USER-0039,True,Authentication successful,{}
2025-12-11 05:15:57.347431,USER-0043,True,Authentication successful,{}
2025-12-11 05:15:57.347441,USER-0038,True,Authentication successful,{}
2025-12-11 05:15:57.347456,USER-0042,True,Authentication successful,"{'device_id': 'DEV-0019', 'location': 'remote', 'ip_address': '53.42.93.252', 'timestamp': datetime.datetime(2025, 12, 29, 13, 44, 21)}"
2025-12-11 05:15:57.347462,USER-0048,True,Authentication successful,"{'device_id': 'DEV-0062', 'location': 'remote', 'ip_address': '128.35.133.82', 'timestamp': datetime.datetime(2025, 12, 29, 13, 54, 28)}"
2025-12-11 05:15:57.347469,USER-0004,True,Authentication successful,{}
2025-12-11 05:15:57.347478,USER-0035,True,Authentication successful,"{'device_id': 'DEV-0071', 'location': 'hybrid', 'ip_address': '159.209.164.41', 'timestamp': datetime.datetime(2025, 12, 29, 14, 1, 5)}"
2025-12-11 05:15:57.347485,USER-0005,True,Authentication successful,"{'device_id': 'DEV-0030', 'location': 'remote', 'ip_address': '90.113.73.120', 'timestamp': datetime.datetime(2025, 12, 29, 14, 2, 38)}"
2025-12-11 05:15:57.347492,USER-0046,True,Authentication successful,{}
2025-12-11 05:15:57.347502,USER-0007,True,Authentication successful,{}
2025-12-11 05:15:57.347511,USER-0046,True,Authentication successful,{}
2025-12-11 05:15:57.347520,USER-0020,True,Authentication successful,"{'device_id': 'DEV-0028', 'location': 'remote', 'ip_address': '218.151.178.41', 'timestamp': datetime.datetime(2025, 12, 29, 14, 48, 5)}"
2025-12-11 05:15:57.347525,USER-0016,True,Authentication successful,{}
2025-12-11 05:15:57.347534,USER-0013,True,Authentication successful,{}
2025-12-11 05:15:57.347542,USER-0048,True,Authentication successful,"{'device_id': 'DEV-0062', 'location': 'remote', 'ip_address': '166.148.44.19', 'timestamp': datetime.datetime(2025, 12, 29, 15, 7, 4)}"
2025-12-11 05:15:57.347548,USER-0039,True,Authentication successful,{}
2025-12-11 05:15:57.347556,USER-0021,True,Authentication successful,"{'device_id': 'DEV-0029', 'location': 'hybrid', 'ip_address': '81.70.4.101', 'timestamp': datetime.datetime(2025, 12, 29, 15, 32, 7)}"
2025-12-11 05:15:57.347568,USER-0025,True,Authentication successful,"{'device_id': 'DEV-0024', 'location': 'office', 'ip_address': '101.224.76.178', 'timestamp': datetime.datetime(2025, 12, 29, 15, 36, 55)}"
2025-12-11 05:15:57.347574,USER-0033,True,Authentication successful,{}
2025-12-11 05:15:57.347583,USER-0003,True,Authentication successful,{}
2025-12-11 05:15:57.347592,USER-0027,True,Authentication successful,{}
2025-12-11 05:15:57.347606,USER-0027,True,Authentication successful,{}
2025-12-11 05:15:57.347615,USER-0041,True,Authentication successful,{}
2025-12-11 05:15:57.347624,USER-0026,True,Authentication successful,{}
